feature_1,feature_2,feature_3,feature_4,feature_5,class
-1.8988273576192853,8.993384534234174,4.757206219536883,3.250834579729157,-7.4711985799871,0
-3.052622394186515,8.301440345521158,4.746309063919998,1.7181924665198767,-5.375634202568581,0
-6.892198541122001,-10.09072120104913,7.687154798123671,2.909187624961476,3.740689762239856,1
-1.6963355042137902,9.643914970121934,3.8108838253060293,1.4129886437437624,-6.132333586028008,0
-1.4553955710178472,7.63661676024123,3.7020537963129785,2.4882049511493918,-6.365841240239061,0
-5.718231290667756,-9.765680890826584,7.561891898233489,2.9974978646466055,4.662545725860754,1
-0.9317443432892758,8.918990595811369,4.918900361998441,2.5810661936572714,-6.693018067994912,0
-3.417221698573961,7.60198242686303,6.105527605149655,1.7473933834541964,-6.812098986463346,0
-5.436477589807133,-10.094834650915267,8.13672810224668,1.7433373045323672,3.8816913874250742,1
-9.442443252071257,-9.02935551923618,9.736138337111619,2.8069045227621996,4.142191176186515,1
-2.028188391316037,9.238170152477453,3.8494043807827896,2.4446380410767277,-4.997602694676236,0
-3.1329665837485554,10.928317482065108,4.449196435464755,2.190602557120455,-6.0095594604625155,0
-3.311474892274369,8.853000416532312,5.04392969304264,3.8593555851512624,-6.705049378319431,0
-7.287145906202727,-8.15200929967931,7.4294173686139375,2.6067132153366597,6.137892140436394,1
-6.957946790288749,-9.018807670226636,10.516630483343564,2.321053143229862,3.4096605058257246,1
-1.2315208011542411,9.346600140177912,3.8913922996715478,3.524321659463255,-6.763952556858412,0
-1.8506533503799196,11.02449066696467,4.462931608734052,1.1748724394022783,-8.258946419165797,0
-0.7437433827716533,9.419267839159277,3.378994881893056,2.891031630995508,-4.757470994138637,0
-6.345603944795396,-7.950672330762174,7.002855289941511,3.8175115907764976,4.391522315112311,1
-0.2385047652483543,9.196152383256816,4.8880994225284375,1.513808784400488,-7.729471560616062,0
-2.648787251207924,10.122468944935838,3.5999729091025703,2.5859435890033016,-7.9330427543249264,0
-7.7306300474852465,-9.418851206440733,7.912101319919313,3.692204739215582,4.55612308574389,1
-0.9436735938184098,8.948535867125333,4.084679309534903,3.854326753381322,-8.327641091567514,0
-7.652987261099556,-8.431275469511474,6.351866180957417,0.6426820700752451,3.534734331330944,1
-0.3669272644408865,10.741829298299033,5.076202505902134,2.0111731621089324,-6.759595864433009,0
-6.3783268571084015,-7.7209289407335495,8.77202214539163,1.66253158907509,2.8354038698388706,1
-0.04595551056746405,8.821925163417198,4.941426178561714,1.9384579142354887,-8.048305228770802,0
-2.019823061824832,7.792158319306376,5.3528772664004896,1.732844285782597,-7.254447998700868,0
-3.6522025357832337,10.647717660499417,3.4935334432094134,2.275805149179765,-7.633903041170628,0
-3.161821602355141,8.568102694983542,2.7503381052825704,1.5208633646916554,-9.303506517780226,0
-7.075017873628628,-7.704557659768946,7.917079637779565,-0.9180883998001046,4.81735233245067,1
-4.21178122729059,10.043441765523966,5.112476318641145,2.2291994182546078,-5.896936207205756,0
-4.154596370009642,10.036856560207962,7.079631242567374,3.35744250245125,-6.31571807109891,0
-2.2282057553177177,8.391586608377727,4.4317565858708265,1.4801687492818991,-7.468991948095482,0
-2.2769439258917465,9.307358601497002,3.9255274182017335,3.838944195085489,-6.405794270239483,0
-1.8637134419116748,11.177540851503782,4.3321006012751,2.192320011604671,-6.630243507440515,0
-1.585170603845849,8.829383991755332,4.1171558157090615,3.0221789097776215,-7.58397088169403,0
-8.359021162050075,-8.654967836856855,7.308213066325708,2.601591734465264,4.281031924335062,1
-4.856503374046307,-8.831527912076012,7.1334838804972085,1.6648548120537485,3.9810598741585013,1
-6.366201743617031,-8.658745974696412,7.674153014772262,2.5114873650118392,4.796173024482679,1
-6.649408687557263,-10.098492521808591,6.707161507459226,1.6471038545402386,3.843736459164675,1
-3.080376612835547,9.58686890955448,6.039234272814103,2.897803366853501,-6.819996821231096,0
-1.9144432813874643,9.867701686978629,5.398807426014867,2.254361107910108,-6.775426087199394,0
-5.457361457176006,-7.912112354394418,8.288920400089873,3.2584309566703933,4.250109146882346,1
-7.151764703602,-7.1648756663374735,8.66398396728905,0.722718997936578,4.991183973800084,1
-1.7916553672567879,10.51664318029435,4.713973616647877,3.601785229512024,-8.259728649366162,0
-6.017716120893188,-7.8852027112599234,7.836608335595996,2.7473960217121727,4.677629843035867,1
-6.557030320159917,-9.090681258762299,7.031711646583159,0.4591094261675186,5.044561333068068,1
-5.996064196914897,-8.101483859543578,7.04219535838049,2.0892909520890477,4.677390773625008,1
-1.1535597642477993,9.427721031422022,6.516674648786167,1.199380484837159,-8.124281894462687,0
-2.4115215245039185,8.241276344342856,4.664389010487044,2.471167975186182,-5.428483583356228,0
-1.8986118777689271,9.574076576129361,5.720659561782723,2.807091838489636,-6.420447111922833,0
-7.706989947315806,-9.064806648537537,7.690888422314881,2.935884861097425,3.358272605240564,1
-7.530133527682845,-8.92176572642637,5.873877695800173,1.1004404217388624,3.15749418383941,1
-1.7659335290300353,9.185151566326264,4.455895499875422,1.991603617006125,-6.532045485789599,0
-8.074034599675002,-8.695384661872303,9.056037914983795,4.253600381056808,4.799502657361666,1
-1.6788618065085046,8.158202302289455,4.711445073447494,1.4955122371756153,-6.400647365404878,0
-1.9872560574358524,9.311270801431508,4.890371686573978,2.319617893437708,-7.559651912729761,0
-2.284745804492778,10.061384430810476,6.32380652768597,1.514285421071792,-5.800946357719974,0
-7.615639535865713,-7.602234581425573,8.414833036092972,2.6314383557713525,3.0691387912483297,1
-7.5851214490343555,-8.894096834293716,7.881849828020425,2.0983056262765873,4.700207548367278,1
-2.409546257965109,8.510810474082122,3.0892154051619687,2.0417326587467595,-7.941930904877375,0
-3.0614206673337216,9.647217945953832,4.842801857079401,0.45742556894350006,-5.332121989821209,0
-7.521591188498899,-8.40640521196207,8.123932440726385,2.7765915646777497,5.350364927395551,1
-1.6956879870521115,10.319764935352651,4.660882677860861,2.655122655235696,-7.189893947744726,0
-3.9118028948524435,10.76386287138526,3.396015600836816,1.2802644861448247,-7.598034456720468,0
-2.5493555736970936,7.583511026080274,4.76798325113889,1.2921180264658512,-6.038983642162546,0
-6.114029314891257,-7.611394532751703,7.22336883901875,1.8186264846872098,3.283468969164348,1
-2.4098653176235243,9.76567325157011,2.9704735551067296,2.516529876320667,-7.542250950097117,0
-6.510467401077853,-8.94562990064024,7.771239841308981,0.45142408279567636,3.0346840870111036,1
-7.79761241429021,-7.820666289792507,7.595018226324351,2.573776510103699,4.502040772321406,1
-3.837383671951181,9.211147364067445,5.378345416223512,2.1445379651307026,-6.99527547353951,0
-7.368959015062221,-9.957945189925022,7.464409162409907,0.253860869301324,4.48461927010569,1
-6.986057947580083,-6.193984409618976,5.82055258710355,2.276039896358749,4.629144727686342,1
-6.812254082748543,-7.985554081513791,7.808255732793178,1.175943579873302,3.5179017236034467,1
-8.246988291691368,-9.063093158528694,6.153409889439343,0.22031979728415596,4.702914284125697,1
-2.186479062714661,8.187055184645999,5.159225350469273,3.5059085969433097,-6.988387339608128,0
-3.038957826819789,9.527553561311677,4.736956385576142,2.9418146744736213,-7.5816802850286225,0
-4.715107248374863,-9.481845987016154,8.251363043579941,2.0793133597612603,4.430043834784166,1
-8.218715392999195,-8.1454091336044,6.71766209473981,3.741678141071472,6.153966909089027,1
-4.012340576170857,8.768543064112377,4.367155266480431,-0.7237169590008397,-6.933922057669082,0
-6.068713038784354,-9.986591045388629,8.142300559253563,3.5602321532767283,3.038906749676495,1
-6.928761944846398,-8.805530761224423,6.565027580798634,1.7918995206584083,3.2372184116526044,1
-7.6793015999262,-9.321071278818042,6.3701943072399905,2.144970550858971,5.786130014390469,1
-1.5453185062578405,11.224809129789673,4.082387051220268,0.6033667043616542,-6.967909239502525,0
-1.6434424288826288,7.813989721142545,4.305377600387153,1.498224372779776,-7.532956423724982,0
-1.8956796503223337,7.991493562999916,4.382502298804757,0.30458561006314255,-6.480404068545991,0
-7.861275124415628,-9.302732018945399,7.7855838087506,2.805690744146771,3.9099126698764133,1
-3.0396987706632776,8.438467887553642,4.364827139076457,-0.32875148079485284,-8.394818253349822,0
-5.779149958277376,-6.879980302415417,6.0939733210462865,2.5189994581006974,3.6961410991408554,1
-5.598465798272178,-8.280636695910886,6.212064958561671,2.2688050132961806,4.659673304417694,1
-7.384289424283618,-8.919850429737656,7.6711993990370395,1.5350716707506233,3.485743476759297,1
-6.685502138038704,-9.58079834233406,6.003500404277998,1.4105311439588903,4.124414758872497,1
-6.374639434109319,-7.77811784913713,10.08318295440978,2.4147162020429427,3.65248793021341,1
-7.233275886086635,-8.499843913174319,7.028121505359674,2.1907612111337897,5.479049091528869,1
-4.0931004465384735,9.774700784342619,5.4256789948789335,2.398627245725697,-7.846603334280483,0
-2.5040841664102893,8.779698994823175,3.224508094177687,1.552524361175373,-7.22234170767804,0
-5.507261118599416,-11.050189667965517,8.856956616795028,0.5983430824140306,3.894799226686494,1
-2.525620519125502,10.202679401646405,7.166811262101723,1.4423009110204115,-7.369066633669492,0
-7.293574754399223,-8.578047250053125,6.359763989288092,1.0651493199691329,4.505239437470794,1
-7.091239832103641,-9.825507283787195,7.192265948406399,2.099152117822944,3.9365955741128302,1
-2.107485900953809,9.704430119909434,4.238658364342265,2.1972621657511486,-6.867034790369475,0
-2.6052575227774,10.163559454483998,3.936702411102214,1.9381811934437703,-5.10882655551576,0
-6.37926511833149,-10.639385490788749,6.780849115764681,1.2345164829559367,3.5406039576697927,1
-7.04317655721971,-9.58323040144246,6.648344640524321,1.8777815641486577,3.3690316349209475,1
-7.406144435943527,-10.991670676507255,8.420675627252399,1.5434627788557715,3.2986757918777885,1
-0.8437231785901735,10.028656193216452,2.799004604896456,0.6935927172050305,-7.504445768846949,0
-3.799158522793804,7.719207356134706,4.304094136937973,3.642191209230125,-7.139218542514875,0
-7.309354013574609,-8.24977448686529,5.725398563614956,2.4844729009461184,6.185761179207761,1
-3.170984087821138,9.866719462994546,3.847358097795401,1.858433242473833,-6.374639912170813,0
-8.746649544636563,-7.830814066799088,6.6388930897386995,2.8129258340269443,2.1913477382090734,1
-1.5248752245761663,8.800297283972812,4.590415126575668,2.6479891761073358,-8.002349212713568,0
-1.8620016833500093,8.531099665898948,6.213865599518134,0.7474040209383908,-8.344002071361091,0
-2.1779341916491863,9.98983125532068,4.160704598382812,1.787510707276915,-7.985962165157298,0
-2.324563764520446,9.274168922446744,5.421701708005411,0.73621897306265,-8.200083804235547,0
-2.5717907509522724,8.260321539331645,4.3592037593613275,0.28021286974534654,-6.97796681794602,0
-1.459644907733415,8.479050916637753,5.957272901862427,2.1707692886331316,-4.804366318526005,0
-2.3126428465411757,10.046130667666956,3.1543184631911294,2.240219949809991,-5.989996395527833,0
-5.754674808861177,-10.027739649503339,8.966195868754667,1.121679500216307,4.799843481529292,1
-3.987783868832592,10.15804017140525,4.978375243722516,1.5578817700399308,-6.246845325044985,0
-1.8932620161084865,9.607387386166705,4.330332396914111,2.29930270618285,-8.130740767536572,0
-3.634686670351127,11.460038107815148,4.7691000182033285,2.082564478545625,-6.153860567252578,0
-7.237138794082556,-7.947944593116224,7.898727931605269,2.522965956245385,4.211225243101869,1
-9.176290546413185,-9.388864606127594,6.102810489584544,1.5141600372168647,4.013671237103438,1
-3.4977887302036677,7.91069681098255,4.8197729873815796,3.3651719702853313,-5.961310585148957,0
-2.9360786930001703,8.002181752938155,2.985022164362332,2.7963402679026466,-6.806309223962867,0
-1.0326572733268544,10.394377482345773,4.014316134718572,2.368973217378141,-6.385597004868531,0
-6.382366504184552,-8.172403504581549,7.745109526113159,2.861240735333788,3.544198369373986,1
-5.641826521842311,-8.817056179899948,7.632355928097667,3.724515179499414,4.4022047354094775,1
0.07051171460156835,8.21061156022859,6.278995641672169,3.6508704980171727,-7.433215432859265,0
-8.246065304476481,-7.62638377124961,7.58477344673256,1.6530230956179726,4.30484002326316,1
-1.1423233556082255,10.659253841699606,4.390842796671723,2.5497266469964983,-6.568377036607734,0
-2.8368597696505184,8.622177975066164,3.176363888095983,2.269289961005308,-6.618571918971381,0
-1.0676290023948498,6.542641628071032,3.8429835807576245,2.550241811121272,-7.082672577194263,0
-2.8806384890485415,7.6067744334805,3.862062148637226,0.8625938384749032,-5.127356747727648,0
-1.4507731362031624,7.255546641775207,3.4566203235623263,-0.06606249381936857,-7.149034025595828,0
-1.9385989544595907,8.251026971655804,2.8349967355635823,0.34562724605756934,-6.831542244489888,0
-1.9402145438674747,10.64268275132686,4.2607510952406145,1.7695893238383702,-7.4613081050999135,0
-6.220863924843542,-7.900757619009452,5.715963051129729,1.2595754562979615,3.3923092061336106,1
-3.2245013323127183,9.693883877132997,3.909512204510965,2.189628273522707,-6.834055351247456,0
-6.905683905467941,-10.60740366152513,6.628809784409645,1.6130177967510717,3.637363157986316,1
-2.8352211552205913,10.215500050362266,4.23180346320655,-0.06495485123712186,-7.887713502068674,0
-8.628641566514128,-7.533987513757857,5.661030927463029,3.054846439205833,5.288156692748492,1
-3.1607979706585674,11.158230217523647,5.2737978585461125,-0.05197290271687516,-6.693172876381842,0
-2.9714729117577927,8.579789900766006,4.330706712759462,2.195303455574445,-7.358375812814748,0
-4.591127030936472,10.71074249648836,4.85089630343072,1.8764565720703397,-7.42454627796022,0
-6.1845718357101696,-7.9892256458928665,7.029555967834521,1.9507009830061088,2.6435778092400994,1
-2.9293844401486075,8.732501519337815,3.295428325193824,1.0545177374565338,-7.883767957903338,0
-2.285283488988089,10.378426558172166,4.765103338876009,1.543764142815479,-6.757329688118986,0
-7.101363216861719,-9.115141056524932,7.630929613307804,2.8380374474034724,5.021925044280654,1
-7.477619787967588,-7.4159578949375025,9.062422579296282,3.001158285645971,4.246769698485933,1
-3.79218984724132,10.010552947645461,4.146122253066789,0.41658778528098095,-7.307742352117183,0
-7.0482534118607365,-9.310418334333137,5.344223105122915,2.7702104909817096,3.088708530181102,1
-8.442655450162489,-9.367380433982305,8.11778759512053,0.7680108116949262,4.455009488087538,1
-6.682793885870351,-9.455979652070361,7.007450059471654,2.6380713846353174,5.365335993089725,1
-9.48432344990308,-8.639379609839516,7.760261467232213,2.4265949898258734,5.397233747743063,1
-3.034952644733511,8.255153466644623,4.790272622704309,2.3149256597178915,-5.003456351935384,0
-4.212580062407905,8.958738429301702,5.023944285167409,1.9404749358466389,-8.947069291191147,0
-6.288295459534568,-9.192368467577035,6.749921142601802,2.1241565301261622,5.710471707416096,1
-5.794214027444369,-8.363629523756057,7.298495956753559,2.8400665340644626,5.5516591049382225,1
-2.175535517765802,10.05182607245622,4.129862437373355,1.7032947486473606,-7.858390906933577,0
-6.164728277834703,-8.120142030928076,7.761998654308431,2.0419168925581657,4.8343127918877284,1
-1.4555558264449107,8.064887239366378,7.272260901065492,2.4664875848216212,-6.694791067456396,0
-2.45098890460675,7.871315830367698,4.997666196576384,2.5339542103089663,-5.7965759479759935,0
-2.773854456290706,11.73445529478794,5.2655461839931075,1.1160121275244494,-7.950519689212382,0
-2.1380517496814413,8.4103009414825,4.726468623701002,1.8174924485486526,-5.711845129491463,0
-3.5669085520086505,9.83683104030151,3.419035186257079,2.1820332789454873,-8.839297315031045,0
-1.7982376548492587,9.458549439684361,4.278912670409022,3.13249948730498,-7.960690518751168,0
-7.707699813924666,-8.752183873589635,6.251383903513096,-0.8990502486304317,4.598011360078576,1
-2.9768988243646417,9.360790009929037,4.592958257348918,2.4502105111638537,-6.8028053000910145,0
-5.91065239274921,-8.411133394764326,6.6772956056549,3.7976111274736875,2.9678147241644286,1
-0.8220559879801854,9.895925885147772,4.631906194911484,3.453113822830758,-6.802258883503652,0
-6.555750311554344,-10.017367547795812,8.511202303960268,1.5576829375657826,4.362611211793748,1
-7.767601771078047,-9.27578605695942,8.045904273326475,1.6494670827724087,5.888415407154314,1
-8.236691397899351,-8.371897774202484,7.287881433201219,0.4071684189586662,5.32619091037808,1
-5.983270277410415,-9.106858404541843,6.432330690083416,-0.12951516646512928,3.442298236678489,1
-1.9185427923604408,10.12298970878123,5.460361017425465,2.48044371504803,-5.812952501562116,0
-2.2547767797515372,9.351888790273524,4.228001870105634,1.4855634598682386,-7.312185378970891,0
-2.026725207809565,8.790823342872471,5.3538793303201935,2.446407308514277,-6.952456103808143,0
-5.754059342503778,-8.889721480224496,5.550490447291821,3.2842217355781673,3.25571925505829,1
-8.482075405173115,-9.08439024476596,6.4802763201825115,4.19324295236199,3.9855657434885723,1
-2.4393955380627315,8.628972531336562,4.753396181479349,2.6353003584617785,-5.293610375005918,0
-3.3298799414044606,9.977662257442644,5.052659763164599,2.795229843935222,-4.982834208497323,0
-8.746646210349006,-8.92100844247871,7.201775407115419,3.5357499781063066,4.792263240475687,1
-5.387421024316425,-9.109451357678578,7.302155621150267,1.2750885557163523,1.7372112956479673,1
-1.9591455240281983,8.045941673334687,4.745254342374062,0.6391441890225276,-7.480994835102484,0
-3.1361646808405177,10.82673468619525,5.347630771683577,1.4107029080464644,-6.247219452095749,0
-6.264742109262893,-9.773766458680605,8.409505031673735,1.4863367897501276,4.969509354202054,1
-3.53358526438704,8.761717976805162,3.392095654263252,3.6055809878723672,-8.309768569111903,0
-6.989719397201777,-8.926690715841346,6.953511885616575,1.7635041721970732,5.760098726425626,1
-6.859315885600538,-9.566330697865144,7.140626474393863,3.3971766540123607,3.5154873767963735,1
-1.9621002418827123,8.812093475764428,4.422197633000881,3.071946535927922,-6.05421084216324,0
-6.84810544421018,-9.591745626982194,7.783495058437819,1.3445848651120695,6.174838803447532,1
